Student Roll Number, Course ID 
MM16B014,MA2030
MM16B014,PH3520
MM16B014,HS4450
MM16B016,MM3180
MM16B016,MA2040
MM16B017,MA2040
MM16B017,MM3180
MM16B018,MA2040
MM16B018,HS3002A
MM16B018,MM3180
MM16B019,MM3180
MM16B019,HS3002A
MM16B019,MA2040
MM16B020,MA2040
MM16B020,HS3002D
MM16B020,MS3510+
MM16B021,HS1090
MM16B021,MA2040
MM16B022,MA2031
MM16B022,MM3180
MM16B022,HS5920
MM16B023,PH3520
MM16B023,MA2030
MM16B024,MA2031
MM16B024,HS5920
MM16B024,MM3180
MM16B025,MA2040
MM16B025,MS3590
MM16B026,MA2040
MM16B027,MA2040
MM16B027,HS4002
MM16B027,MS3540
MM16B028,MA2030
MM16B028,PH3520
MM16B029,MA2030
MM16B029,MM3180
MM16B030,MA2031
MM16B030,HS5920
MM16B030,MM3180
MM16B031,HS1110
MM16B031,MA2030
MM16B031,PH5680
MM16B033,HS4002
MM16B033,MS3590
MM16B034,MA2031
MM16B034,MM3180
MM16B034,HS5920
MM16B035,MA2040
MM16B035,HS4030
MM16B035,MM3180
MM16B102,HS1090
MM16B103,MA2031
MM16B103,HS2370
MM16B104,MA2031
MM16B104,HS2370
MM16B105,MM3180
MM16B107,MA2040
MM16B107,HS3002D
MM16B108,HS1090
MM16B108,MA2031
MM16B109,HS3002B
MM16B109,MA2030
MM16B111,MA2040
MM16B111,HS3002A
MM16B111,MS3510+
MM16B112,MA2040
MM16B113,MA2031
NA15B001,OE5450
NA15B001,MA2031
NA15B001,OE5170
NA15B001,CE5390
NA15B002,OE4600
NA15B002,OE5170
NA15B002,MA2040
NA15B002,OE5450
NA15B003,OE5450
NA15B003,OE5170
NA15B003,MA2040
NA15B003,OE4600
NA15B003,CE5690
NA15B004,GN6001
NA15B004,OE5170
NA15B004,MA2040
NA15B004,OE4600
NA15B004,CE5690
NA15B005,OE5170
NA15B005,CS3205
NA15B005,MA2040
NA15B006,OE5170
NA15B006,CE5690
NA15B006,OE5450
NA15B007,OE5170
NA15B007,MS3590
NA15B008,OE5170
NA15B008,MS3590
NA15B008,OE5320
NA15B010,OE5170
NA15B010,MS3590
NA15B010,OE5320
NA15B011,ID4100
NA15B011,GN6001
NA15B011,ED5318
NA15B012,MA2040
NA15B012,OE5800
NA15B012,OE4600
NA15B012,OE5450
NA15B012,CE5690
NA15B013,MS3590
NA15B013,OE5170
NA15B013,HS3023
NA15B013,OE5320
NA15B014,GN6001
NA15B014,OE5170
NA15B016,OE5170
NA15B016,MA2030
NA15B017,MA2040
NA15B017,OE5170
NA15B018,OE4600
NA15B018,OE5450
NA15B018,OE5170
NA15B019,MA2031
NA15B019,OE5170
NA15B019,OE5450
NA15B019,OE4600
NA15B020,MA2040
NA15B020,OE5170
NA15B020,MS3590
NA15B020,GN6001
NA15B021,MA2040
NA15B021,OE5170
NA15B021,CS3205
NA15B021,OE5450
NA15B022,OE5450
NA15B022,OE4600
NA15B022,OE5500
NA15B022,OE5320
NA15B023,OE5450
NA15B023,MA2040
NA15B023,OE4600
NA15B023,OE5170
NA15B024,OE4600
NA15B024,OE5450
NA15B024,OE5170
NA15B024,MA2040
NA15B025,OE5170
NA15B025,CE5690
NA15B028,OE5170
NA15B028,OE5450
NA15B029,MA2031
NA15B029,OE5170
NA15B029,OE4600
NA15B029,MS3590
NA15B030,OE5170
NA15B031,HS3023
NA15B031,OE5170
NA15B032,OE5170
NA15B032,OE5320
NA15B032,OE5450
NA15B032,OE4600
NA15B033,MA2040
NA15B033,OE4600
NA15B033,ED2090
NA15B033,OE5450
NA15B034,MA2040
NA15B034,OE5170
NA15B034,MM5190
NA15B034,OE5450
NA15B036,OE5170
NA15B036,OE5450
NA15B036,MA2040
NA15B036,CE5690
NA15B039,OE5170
NA15B039,MS3590
NA15B039,MA2040
NA15B039,MS3530
NA15B041,OE5170
NA15B041,MS3590
NA15B042,HS4571
NA15B042,OE5800
NA15B042,ED5260
NA15B044,OE5170
NA15B044,OE5450
NA15B044,OE6001
NA15B044,CE5220
NA15B045,OE6005
NA15B045,OE5800
NA15B046,OE5450
NA15B046,OE5800
NA15B046,OE6001
NA15B047,OE5170
NA15B047,EE5351
NA15B047,MS3590
NA15B048,OE5170
NA15B048,CE4010
NA15B048,OE6001
NA15B048,CE5220
NA15B049,ID5030
NA15B049,OE6005
NA15B049,CS3205
NA16B003,MA2040
NA16B004,MA2040
NA16B005,MA2040
NA16B008,MA2040
NA16B009,MA2040
NA16B010,MA2040
NA16B011,MA2040
NA16B013,MA2040
NA16B014,MA2040
NA16B015,MA2040
NA16B016,MA2040
NA16B017,MA2040
NA16B018,MA2040
NA16B019,MA2040
NA16B020,MA2040
NA16B021,MA2040
NA16B022,MA2040
NA16B023,MA2040
NA16B024,MA2040
NA16B025,MA2040
NA16B026,MA2040
NA16B027,MA2040
NA16B028,MA2040
NA16B029,MA2040
NA16B030,MA2040
NA16B031,MA2040
NA16B032,MA2040
NA16B032,HS4002
NA16B033,MA2040
NA16B034,MA2040
NA16B036,MA2040
NA16B037,MA2040
NA16B038,MA2040
NA16B039,MA2040
NA16B101,MA2031
NA16B102,MA2040
NA16B103,MA2040
NA16B104,MA2040
NA16B106,MA2040
NA16B107,MA2040
NA16B108,MA2040
NA16B109,MA2040
NA16B110,MA2040
NA16B112,MA2040
NA16B114,MA2040
NA16B115,MA2040
NA16B116,MA2040
NA16B117,MA2040
NA16B118,MA2040
NA16B119,MA2040
PH15B001,CS1200
PH15B005,MA2030
PH15B006,EE3203
PH15B007,MA2030
PH15B008,MA2030
PH16B001,MA2040
PH16B001,HS4571
PH16B002,HS1090
PH16B002,MS3590
PH16B002,MA2020
PH16B003,MA2020
PH16B003,HS3090
PH16B004,MA2040
PH16B004,PH5890
PH16B005,MA2020
PH16B005,HS4450
PH16B005,MS3590
PH16B006,MA2040
PH16B006,PH3520
PH16B007,MA2040
PH16B007,HS2370
PH16B007,MS3590
PH16B008,MA2030
PH16B008,HS5920
PH16B008,MS3590
PH16B009,PH3520
PH16B009,MA2020
PH16B011,HS3021
PH16B011,MS3540
PH16B011,HS3002B
PH16B011,MA2040
AE17B001,EE1101
AE17B003,EE1100
AE17B004,EE1100
AE17B005,EE1101
AE17B006,EE1101
AE17B008,EE1101
AE17B010,EE1101
AE17B011,EE1101
AE17B013,EE1101
AE17B014,EE1100
AE17B015,EE1100
AE17B017,EE1100
AE17B018,EE1101
AE17B019,EE1100
AE17B020,EE1101
AE17B021,EE1101
AE17B022,EE1100
AE17B023,EE1101
AE17B024,EE1100
AE17B027,EE1101
AE17B030,EE1101
AE17B031,EE1101
AE17B032,EE1101
AE17B033,EE1101
AE17B034,EE1101
AE17B035,EE1101
AE17B036,EE1101
AE17B037,EE1101
AE17B038,EE1101
AE17B039,EE1101
AE17B040,EE1101
AE17B042,EE1100
AE17B044,EE1100
AE17B045,EE1101
AE17B046,EE1101
AE17B101,EE1101
AE17B104,EE1101
AE17B105,EE1101
AE17B108,EE1101
AE17B111,EE1101
AE17B112,EE1101
BS17B001,MA1102
BS17B002,MA2020
BS17B003,MA1102
BS17B004,MA2040
BS17B006,MA2030
BS17B007,MA2020
BS17B009,MA2030
BS17B010,MA1102
BS17B011,MA2030
BS17B012,MA2040
BS17B013,MA1102
BS17B015,MA2020
BS17B016,MA2040
BS17B017,MA1102
BS17B018,MA2030
BS17B019,MA2030
BS17B020,MA1102
BS17B021,MA2030
BS17B022,MA2020
BS17B024,MA2020
BS17B025,MA2040
BS17B026,MA2030
BS17B027,MA2030
BS17B029,MA2030
BS17B030,MA1102
BS17B031,MA1102
BS17B032,MA2040
BS17B033,MA1102
BS17B034,MA1102
BS17B035,MA1102
BS17B036,MA1102
BS17B037,MA2030
CE17B018,CS2810
CE17B019,CS2810
CE17B121,CH5440
CE17B121,CS2800
CH17B109,HS4571
CS17B018,HS4030
CS17B036,HS4030
EE17B001,HS3002
EE17B002,HS3002C
EE17B003,HS3002D
EE17B004,HS3002C
EE17B005,HS3002
EE17B006,HS3002D
EE17B007,HS3090
EE17B008,HS3002D
EE17B010,HS1110
EE17B011,HS3002B
EE17B012,HS3002C
EE17B013,HS3002B
EE17B014,HS2370
EE17B015,HS2370
EE17B016,HS3002B
EE17B017,HS3002C
EE17B019,HS4210
EE17B020,HS5930
EE17B021,HS3002B
EE17B023,HS3002A
EE17B024,HS3002B
EE17B025,HS3002A
EE17B026,HS1110
EE17B027,HS3002C
EE17B028,HS1110
EE17B029,HS3002A
EE17B030,HS3002A
EE17B031,HS3002A
EE17B032,HS3002A
EE17B033,HS3002A
EE17B034,HS3002
EE17B035,HS3002B
EE17B036,HS2370
EE17B038,HS3002A
EE17B039,HS4571
EE17B040,HS3090
EE17B041,HS3002D
EE17B042,HS3090
EE17B043,HS3002B
EE17B044,HS3002C
EE17B046,HS3280
EE17B047,HS3002
EE17B048,HS3002D
EE17B049,HS3002A
EE17B050,HS3002C
EE17B051,HS4002
EE17B052,HS3002D
EE17B053,HS3002C
EE17B054,HS1110
EE17B055,HS3002B
EE17B056,HS3002D
EE17B057,HS2370
EE17B058,HS2370
EE17B059,HS1110
EE17B060,HS3002
EE17B061,HS3002B
EE17B062,HS3002
EE17B064,HS1110
EE17B065,HS3002C
EE17B066,HS3002A
EE17B101,HS1110
EE17B102,HS3002C
EE17B104,HS3002D
EE17B105,HS3002
EE17B106,HS3002C
EE17B107,HS5920
EE17B108,HS3002A
EE17B110,HS3002B
EE17B111,HS3002C
EE17B113,HS3002
EE17B114,HS3090
EE17B115,HS3002A
EE17B116,HS3002B
EE17B117,HS3090
EE17B119,HS3002C
EE17B120,HS3002
EE17B122,HS1110
EE17B123,HS4571
EE17B124,HS3090
EE17B125,HS3002C
EE17B126,HS3002C
EE17B127,HS5920
EE17B128,HS3002B
EE17B129,HS3002B
EE17B130,HS1110
EE17B131,HS4450
EE17B132,HS3002C
EE17B133,HS3002B
EE17B134,HS3002D
EE17B135,HS3002
EE17B136,HS3002A
EE17B137,HS3002B
EE17B139,HS3002
EE17B140,HS3002A
EE17B141,HS4571
EE17B143,HS3002
EE17B144,HS3002C
EE17B145,HS3002A
EE17B146,HS3002
EE17B147,HS3002A
EE17B148,HS1090
EE17B149,HS3002
EE17B150,HS3002
EE17B152,HS3002B
EE17B153,HS3002
ME17B001,HS1110
ME17B003,HS5930
ME17B004,HS2370
ME17B005,HS3280
ME17B006,HS4210
ME17B007,HS4571
ME17B008,HS3002B
ME17B009,HS3028
ME17B009,HS5920
ME17B011,HS3002D
ME17B013,HS1110
ME17B014,HS3002
ME17B015,HS5930
ME17B016,HS3002D
ME17B017,HS3002B
ME17B019,HS3002D
ME17B022,HS3090
ME17B023,HS3002B
ME17B024,HS2370
ME17B025,HS3002A
ME17B026,HS3002B
ME17B027,HS3002C
ME17B028,HS3002C
ME17B029,HS3002A
ME17B030,HS2370
ME17B031,HS3002
ME17B032,HS2370
ME17B033,HS2370
ME17B034,HS2370
ME17B035,HS3002B
ME17B036,HS3002D
ME17B038,HS1090
ME17B039,HS3002A
ME17B040,HS3002A
ME17B042,HS3002C
ME17B043,HS3002C
ME17B044,HS5920
ME17B045,HS1110
ME17B046,HS3002
ME17B047,HS5930
ME17B048,HS3002
ME17B049,HS3002
ME17B050,HS3002D
ME17B051,HS3002D
ME17B052,HS3002C
ME17B053,HS3090
ME17B054,HS3002A
ME17B055,HS3002D
ME17B056,HS3002D
ME17B057,HS4571
ME17B058,HS3002B
ME17B059,HS3002B
ME17B061,HS3002C
ME17B062,HS3002A
ME17B063,HS3002B
ME17B064,HS3002A
ME17B067,HS5920
ME17B068,HS3090
ME17B069,HS2370
ME17B071,HS4002
ME17B072,HS4002
ME17B073,HS3002
ME17B074,HS5930
ME17B075,HS5930
ME17B101,HS3002D
ME17B102,HS5930
ME17B103,HS5930
ME17B104,HS5930
ME17B105,HS3002C
ME17B106,HS1090
ME17B107,HS1090
ME17B109,HS1090
ME17B110,HS3002
ME17B111,HS5930
ME17B112,HS4002
ME17B113,HS3002B
ME17B114,HS3002
ME17B115,HS3002
ME17B116,HS3002A
ME17B117,HS1090
ME17B118,HS3002
ME17B120,HS1090
ME17B121,HS2370
ME17B123,HS1090
ME17B124,HS2370
ME17B125,HS3002B
ME17B126,HS3002A
ME17B127,HS3002A
ME17B128,HS1110
ME17B128,HS3028
ME17B129,HS2370
ME17B130,HS3002B
ME17B131,HS3002C
ME17B132,HS4002
ME17B133,HS3002A
ME17B134,HS3002
ME17B135,HS3090
ME17B136,HS4571
ME17B137,HS2370
ME17B138,HS1110
ME17B140,HS3002B
ME17B141,HS1110
ME17B142,HS5920
ME17B143,HS4571
ME17B144,HS3002
ME17B145,HS5920
ME17B146,HS3090
ME17B147,HS3090
ME17B148,HS3002
ME17B149,HS3090
ME17B150,HS5930
ME17B152,HS2370
ME17B155,HS2370
ME17B157,HS3002A
ME17B158,HS3002B
ME17B159,HS4571
ME17B160,HS5930
ME17B161,HS4571
ME17B162,HS3002A
ME17B163,HS3002A
ME17B164,HS3002B
ME17B166,HS3002C
ME17B167,HS3090
ME17B168,HS4571
ME17B169,HS3002
ME17B170,HS3002B
ME17B171,HS2370
ME17B172,HS3090
NA17B001,HS3002A
NA17B003,HS1110
NA17B004,HS3002D
NA17B005,HS3002A
NA17B007,HS3090
NA17B008,HS3002A
NA17B009,HS3090
NA17B010,HS2370
NA17B012,HS3002B
NA17B013,HS3002
NA17B014,HS3002
NA17B016,HS3002B
NA17B017,HS3002
NA17B018,HS3090
NA17B019,HS3002
NA17B020,HS4571
NA17B023,HS3002
NA17B024,HS1110
NA17B025,HS3002
NA17B026,HS1090
NA17B027,HS4002
NA17B028,HS3002A
NA17B030,HS3002
NA17B031,HS3002
NA17B032,HS3002
NA17B033,HS1110
NA17B034,HS4571
NA17B035,HS3002
NA17B036,HS3002B
NA17B102,HS1090
NA17B103,HS3002B
NA17B104,HS1110
NA17B105,HS3002
NA17B107,HS3090
NA17B109,HS3002
NA17B111,HS3002
NA17B113,HS3090
NA17B114,HS3002
NA17B115,HS1110
NA17B116,HS3090
NA17B117,HS3002B
PH17B001,HS1090
PH17B002,HS3090
PH17B004,HS3090
PH17B006,HS1090
PH17B007,HS3002A
PH17B008,HS3090
PH17B009,HS3090
PH17B010,HS3002D
